DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,slant_K12,polit_K12,slant_Cong,polit_Cong,slant_fire,polit_fire,slant_journ,polit_journ,slant_WHO,polit_WHO,slant_rang,polit_rang,slant_phys,polit_phys,slant_ASPCA,polit_ASPCA,slant_dent,polit_dent,slant_prof,polit_prof,slant_police,polit_police,slant_poll,polit_poll,slant_SC,polit_SC,slant_doc,polit_doc,slant_law,polit_law,slant_USPS,polit_USPS,slant_econ,polit_econ,slant_pharm,polit_pharm,slant_sci,polit_sci,slant_MLB,polit_MLB,Trust_K12,Trust_Cong,Trust_fire,Trust_journ,Trust_WHO,Trust_rang,Trust_phys,Trust_ASPCA,Trust_dent,Trust_prof,Trust_police,Trust_poll,Trust_SC,Trust_doc,Trust_law,Trust_USPS,Trust_econ,Trust_pharm,Trust_sci,Trust_MLB,slant_mech,polit_mech,slant_chefs,polit_chefs,slant_lib,polit_lib,slant_church,polit_church,slant_vet,polit_vet,slant_tailor,polit_tailor,slant_UN,polit_UN,slant_psych,polit_psych,slant_bank,polit_bank,slant_holly,polit_holly,slant_judge,polit_judge,slant_crim,polit_crim,slant_toll,polit_toll,slant_NFL,polit_NFL,slant_CIA,polit_CIA,slant_realestate,polit_realestate,slant_localbiz,polit_localbiz,slant_think,polit_think,slant_FB,polit_FB,slant_PETA,polit_PETA,Trust_mech,Trust_chefs,Trust_lib,Trust_church,Trust_vet,Trust_tailor,Trust_UN,Trust_psych,Trust_bank,Trust_holly,Trust_judge,Trust_crim,Trust_toll,Trust_NFL,Trust_CIA,Trust_realestate,Trust_localbiz,Trust_think,Trust_FB,Trust_PETA,Ideology,PolParty,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,Ideo2,Zslant_police,Zpolit_police,ZIdeology,PoliceCongruence,PoliceCong2,ZSlant_K12,ZPolit_K12,K12Congruence,K12Cong2,IdeoXK12Slant,IdeoXK12Polit,K12SlantXK12Polit,IdeoXK12SlantXK12Polit,IdeoXPOLICESlant,IdeoXPOLICEPolit,POLICESlantXPOLICEPolit,IdeoXPOLICESlantXPOLICEPolit,ZSco01,ZSco02,ZSlant_Cong,Zslant_fire,Zslant_journ,Zslant_WHO,Zslant_rang,Zslant_phys,Zslant_ASPCA,Zslant_dent,Zslant_prof,ZSco03,Zslant_poll,Zslant_SC,Zslant_doc,Zslant_law,Zslant_USPS,Zslant_econ,Zslant_pharm,Zslant_sci,Zslant_MLB,Zslant_mech,Zslant_chefs,Zslant_lib,Zslant_church,Zslant_vet,Zslant_tailor,Zslant_UN,Zslant_psych,Zslant_bank,Zslant_holly,Zslant_judge,Zslant_crim,Zslant_toll,Zslant_NFL,Zslant_CIA,Zslant_realestate,Zslant_localbiz,Zslant_think,Zslant_FB,Zslant_PETA,ZSco04,ZPolit_Cong,Zpolit_fire,Zpolit_journ,Zpolit_WHO,Zpolit_rang,Zpolit_phys,Zpolit_ASPCA,Zpolit_dent,Zpolit_prof,ZSco05,Zpolit_poll,Zpolit_SC,Zpolit_doc,Zpolit_law,Zpolit_USPS,Zpolit_econ,Zpolit_pharm,Zpolit_sci,Zpolit_MLB,Zpolit_mech,Zpolit_chefs,Zpolit_lib,Zpolit_church,Zpolit_vet,Zpolit_tailor,Zpolit_UN,Zpolit_psych,Zpolit_bank,Zpolit_holly,Zpolit_judge,Zpolit_crim,Zpolit_toll,Zpolit_NFL,Zpolit_CIA,Zpolit_realestate,Zpolit_localbiz,Zpolit_think,Zpolit_FB,Zpolit_PETA,IdeoXWHOSlant,IdeoXWHOPolit,WHOSlantXWHOPolit,IdeoXWHOSlantXWHOPolit,IdeoXCONGSlant,IdeoXCONGPolit,CONGSlantXCONGPolit,IdeoXCONGSlantXCONGPolit,IdeoXFIRESlant,IdeoXFIREPolit,FIRESlantXFIREPolit,IdeoXFIRESlantXFIREPolit,IdeoXJOURNSlant,IdeoXJOURNPolit,JOURNSlantXJOURNPolit,IdeoXJOURNSlantXJOURNPolit,IdeoXRANGSlant,IdeoXRANGPolit,RANGSlantXRANGPolit,IdeoXRANGSlantXRANGPolit,IdeoXPHYSSlant,IdeoXPHYSPolit,PHYSSlantXPHYSPolit,IdeoXPHYSSlantXPHYSPolit,IdeoXASPCASlant,IdeoXASPCAPolit,ASPCASlantXASPCAPolit,IdeoXASPCASlantXASPCAPolit,IdeoXDENTSlant,IdeoXDENTPolit,DENTSlantXDENTPolit,IdeoXDENTSlantXDENTPolit,IdeoXPROFSlant,IdeoXPROFPolit,PROFSlantXPROFPolit,IdeoXPROFSlantXPROFPolit,IdeoXSCSlant,IdeoXSCPolit,SCSlantXSCPolit,IdeoXSCSlantXSCPolit
10,9/14/22 13:03,9/14/22 13:06,0,100,193,1,9/14/22 13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,62,4,36,2,88,6,39,3,50,3,54,6,57,5,75,3,41,5,61,5,89,6,21,3,43,4,92,6,50,4,40,3,50,4,18,5,37,4,5,7,7,2,4,5,2,5,1,4,1,3,4,2,3,5,4,3,3,5,5,1,,1,,,,,34,1,,,,,,,,,4,it was interesting thanks so much,1,,,0.521153126,,,,,,,,,,,,,,,0.521153126,,,,,,,,,,,,,,,,,,,,,-2.447081828,1.628861831,0.015259799,0.659779816,-0.385214466,0.216213297,0.873375193,1.519939272,0.573012506,0.961213766,0.379013311,1.63034084,-2.306609907,-0.183652773,1.880334357,-0.290565973,-1.328794836,0.21114957,-0.778453306,0.562334596,,,,,,,,,,,,,,,,,,,,,0.663994427,1.786963679,-0.586019621,1.10718139,1.142909179,1.315205119,0.911690433,1.43024106,-0.252751415,0.464989494,0.45482066,1.136638091,1.47107613,0.94086465,1.333552595,1.325951296,-0.012780555,0.148274808,0.460626284,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9/14/22 13:03,9/14/22 13:08,0,100,289,1,9/14/22 13:08,30,5,90,6,50,3,40,4,30,4,1,3,30,2,2,3,70,2,51,3,100,6,50,3,100,6,40,3,19,6,10,3,71,4,100,4,2,3,50,1,3,1,4,2,4,5,4,3,1,1,1,2,1,2,4,7,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,1,,,,20,1,,,,,,,,,3,,0,1.778648175,1.457035338,-1.358965911,-2.417122238,0,-0.376119279,1.00243035,0.511133279,1,0.511133279,-1.362268674,-0.377033381,0.512375512,-2.417122238,-1.980061355,2.591553245,-3.521832516,-1.358965911,-0.376119279,2.838884557,-0.814978008,0.35495583,-0.180703286,-3.299337243,-0.637335542,-1.777138493,1.547378685,1.128932188,1.778648175,0.496482721,2.213094076,-0.699526314,-2.249110515,-3.053652676,1.183353031,1.917522687,-2.258387997,-0.33741018,,,,,,,,,,,,,,,,,,,,,1.00243035,0.574276608,0.87551747,-0.645221983,0.192725787,0.654177502,-0.175002978,0.10019155,0.275829516,-0.697433908,1.457035338,-0.549954194,0.729058125,0.332882227,1.846501666,0.948663956,0.436161254,0.167810002,0.062330498,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.245569605,-0.261907774,-0.034826183,0.047327595,-3.857947338,-0.780422334,1.630304995,-2.215528913,1.107527331,-1.189798396,-0.713527484,0.969659527,-0.482372873,0.87683468,-0.229025305,0.311237582,4.483686841,-0.889004925,-2.158352197,2.933127059,0.866117275,0.237823081,0.111535618,-0.151573102,2.415070631,-0.136156901,-0.178054261,0.241969671,-2.102834883,-0.37484291,0.426812714,-0.580023929,-1.534180359,0.947788906,-0.787355588,1.069989404,-3.007519406,-0.990765139,1.613474217,-2.192656459
12,9/14/22 12:55,9/14/22 13:08,0,100,769,1,9/14/22 13:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,50,1,35,1,60,3,40,1,45,1,50,5,30,1,55,1,35,1,50,4,50,3,50,1,45,1,50,3,45,1,50,2,35,2,50,1,25,1,3,4,5,2,4,4,3,4,3,4,3,3,4,4,4,3,4,5,2,4,3,2,1,,,,,,32,,1,,,,,,,,5,,0,,,-0.418906392,,,,,,,,,,,,,,,-0.418906392,,,,,,,,,,,,,,,,,,,,,-0.427231516,0.695187179,-0.034214076,-0.768082042,-0.312033253,-0.215369812,0.653012601,-0.282718708,-0.411953,0.64883625,-0.419942963,-0.393093479,0.147470877,-0.084214676,-0.08792601,-0.662868786,-0.58761507,-0.690003137,0.54970322,0.016735267,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-1.316764736,-0.973867713,-0.738448022,-0.683646225,0.163324222,-1.463337547,-1.494266363,-2.293498905,-0.283962105,-1.076562082,-0.5272441,-1.225476206,-0.585512936,-1.116450991,-0.797506662,-1.065601622,-2.56423509,-2.06052019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9/14/22 13:02,9/14/22 13:11,0,100,540,1,9/14/22 13:11,52,2,65,6,56,2,54,4,58,2,46,2,44,2,24,4,58,2,44,3,86,5,50,3,75,6,46,2,60,3,50,2,70,4,80,5,46,2,85,2,5,1,5,4,3,4,5,4,4,4,1,4,1,4,2,4,2,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,1,,,,28,1,1,,,,,,,,3,,0,0.929560556,0.796882963,-0.888936152,-0.826319983,0,1.014233554,-1.199590822,-0.901588872,0,-0.901588872,1.066359649,-1.216665263,1.081537736,-0.826319983,-0.708378075,0.740750971,-0.658480317,-0.888936152,1.014233554,1.137895444,-0.384502445,1.198658535,1.371873505,-0.407790264,0.271457731,-0.559910536,0.411204395,0.733741976,0.929560556,0.496482721,0.65180168,-0.227403348,0.690838011,0.207657881,1.120199993,1.059303524,0.617693233,2.092077903,,,,,,,,,,,,,,,,,,,,,-1.199590822,0.574276608,0.013941361,-0.645221983,-1.061006173,-0.167533263,-0.175002978,0.758897701,0.275829516,-0.697433908,0.796882963,-0.549954194,0.729058125,-0.401836402,-0.356467503,0.106315788,0.436161254,0.800167205,-0.601811707,0.129677231,,,,,,,,,,,,,,,,,,,,,-1.219507954,0.943166744,-1.455566257,1.293905467,-1.011516397,-0.510495238,0.653466737,-0.580890206,0.341798124,-0.01239298,-0.005360487,0.004765131,-1.065530905,0.573561146,-0.773400837,0.687503963,0.362499508,0.148926374,0.068318434,-0.060730725,-0.241308591,0.155566474,-0.047505911,0.042229722,0.497724717,-0.674611601,-0.424914818,0.377722143,-0.365534452,-0.245194829,0.113422309,-0.100825191,-0.652249768,0.619974214,-0.511736534,0.454901105,-0.579410077,-0.648086124,0.47520131,-0.422423624
14,9/14/22 13:06,9/14/22 13:11,0,100,316,1,9/14/22 13:11,29,4,76,5,60,4,47,5,65,5,40,4,57,5,23,5,64,5,69,5,71,5,52,5,81,6,52,4,71,5,64,4,59,4,68,5,57,5,69,5,5,2,5,5,5,5,5,5,4,4,4,3,4,4,4,5,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,,,60,1,,,,,,,,,6,Good survey.,0,0.019823821,0.796882963,-0.418906392,-0.008304325,,-0.439317135,0.268423293,0.184032756,1,0.184032756,-0.112444233,-0.117922952,0.049398678,-0.008304325,-0.333819367,0.015797265,-0.006617575,-0.418906392,-0.439317135,1.886330654,-0.097518736,0.776807183,1.760017703,-0.793329861,1.115337198,-0.615239079,0.97929154,2.145135592,0.019823821,0.638269376,1.026511855,0.244719617,1.479604689,1.349116576,0.425516582,0.544372026,1.33671354,0.981454779,,,,,,,,,,,,,,,,,,,,,0.268423293,-0.616672868,1.73709358,0.196016805,0.819591766,1.475888268,2.210699381,1.417603851,3.319805252,0.729765281,0.796882963,0.752236197,0.729058125,1.067600856,1.112178609,1.791012124,0.436161254,0.800167205,1.390614909,2.801028195,,,,,,,,,,,,,,,,,,,,,-0.737282667,-0.34333223,1.442496018,-0.604270803,-0.790195969,0.258328207,-1.163248935,0.487292415,0.040851222,-0.727679605,-0.16939917,0.070962395,-0.325409495,-0.082112693,0.152267262,-0.063785729,0.33233095,-0.61825903,-1.170866235,0.49048335,-0.467221882,-0.926076102,2.465675254,-1.032887126,0.257727583,-0.593843315,-0.872165288,0.365355614,-0.410231486,-1.390687642,3.251057197,-1.361888642,-0.898611012,-0.305703341,1.565445478,-0.655775118,-0.430012378,-0.305407109,0.748386808,-0.313504018
15,9/14/22 13:05,9/14/22 13:11,0,100,400,1,9/14/22 13:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,52,1,41,2,74,5,52,1,48,1,42,3,42,3,75,1,50,1,49,3,51,5,50,1,50,1,47,5,50,1,48,1,66,1,32,5,34,4,5,7,7,3,7,5,4,5,5,7,2,3,7,3,1,4,4,5,1,5,3,1,1,,,,,,29,,1,,,,,,,,5,,0,,,-0.418906392,,,,,,,,,,,,,,,-0.418906392,,,,,,,,,,,,,,,,,,,,,-1.258934586,0.850799621,0.262629172,-0.054151113,0.56614131,0.043580053,0.212287416,0.518462616,0.573012506,1.429780039,-0.492575352,-0.341210548,0.147470877,0.164380569,-0.228516036,-0.290565973,-0.735851023,1.172379124,-0.197384826,0.425934763,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,-0.586019621,0.413498356,-0.738448022,-0.683646225,-1.3334082,-0.016548244,-1.494266363,-2.293498905,-1.022744871,0.3989047,-0.5272441,-1.225476206,0.693864085,-1.116450991,-1.582232769,-1.672539837,0.460626284,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9/14/22 13:09,9/14/22 13:13,0,100,258,1,9/14/22 13:13,50,3,68,6,50,1,40,5,39,4,37,1,50,4,23,1,34,1,32,4,87,6,50,4,70,6,61,4,35,4,37,1,74,5,39,2,10,4,64,1,5,1,5,2,4,4,4,5,5,4,1,3,1,3,3,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,,,,,24,,,1,,,,,,,3,,0,0.990209672,1.457035338,-0.888936152,-0.880233175,0,0.887837842,-0.465583765,-0.789231155,0,-0.789231155,0.41387424,-0.413362885,0.367453212,-0.880233175,-1.295211386,1.442770484,-1.282530841,-0.888936152,0.887837842,1.342014138,-0.814978008,0.35495583,0.318339254,-0.98609966,0.660940562,-0.615239079,-1.861144184,0.05627304,0.990209672,0.496482721,0.339543201,0.952904065,-1.101813529,-0.85226805,1.372812143,-0.700045761,-1.735464137,0.634385053,,,,,,,,,,,,,,,,,,,,,-0.465583765,0.574276608,-0.847634748,0.196016805,0.192725787,-0.989244028,1.415465261,-1.21722075,-0.738829062,0.016165687,1.457035338,0.101141001,0.729058125,1.067600856,0.377855553,-0.73603238,1.189087663,-1.096904404,0.726472704,-0.76077309,,,,,,,,,,,,,,,,,,,,,-0.282983271,-0.171320919,0.061352183,-0.054538174,-1.192964883,-0.510495238,0.770687328,-0.685091827,0.724463414,0.753493171,0.690803679,-0.614080364,-0.31553307,-0.174246424,0.069577308,-0.061849784,0.876579637,0.879374779,0.9754932,-0.867151171,-0.58753396,-1.258258242,0.935538405,-0.83163391,0.54690826,1.082031529,0.748881774,-0.665708082,1.654438349,0.656771863,1.375067412,-1.222347133,-0.05002314,-0.014370263,0.000909692,-0.000808658,-0.301832226,-0.648086124,0.247546729,-0.220053237
17,9/14/22 13:09,9/14/22 13:14,0,100,293,1,9/14/22 13:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,50,2,30,4,93,5,50,2,50,2,38,3,22,4,50,2,17,4,49,3,50,4,50,2,50,3,34,4,50,4,61,4,32,5,62,2,44,4,3,3,3,3,3,3,3,3,4,4,2,2,3,2,4,3,3,3,2,3,3,2,,1,,,,,45,1,,,,,,,,,6,,0,,,-0.418906392,,,,,,,,,,,,,,,-0.418906392,,,,,,,,,,,,,,,,,,,,,-0.724268327,0.695187179,-0.281583449,0.914755148,0.419778883,0.216213297,-0.008075176,-0.816839592,-0.658194377,-0.288296295,-0.492575352,-0.393093479,0.147470877,0.164380569,-0.837739483,-0.290565973,0.227682673,-0.870233678,1.047761917,0.880600871,,,,,,,,,,,,,,,,,,,,,-0.134349067,0.042614396,0.875470608,0.413498356,0.202230579,0.315779447,-1.3334082,0.706846408,-0.873508889,-0.224632606,-1.022744871,-0.338828691,0.471916015,0.218751031,0.054175574,1.325951296,0.771945551,0.755213024,-1.808019746,-0.183429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9/14/22 13:03,9/14/22 13:15,0,100,714,1,9/14/22 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,50,1,25,1,66,6,42,1,38,1,70,5,58,1,80,1,75,4,66,4,77,6,3,1,50,3,65,4,58,2,28,3,50,2,50,2,0,1,4,7,5,1,3,5,4,5,5,3,3,1,5,3,2,3,5,3,2,4,1,2,1,,,,,,,,,1,,,,,,,3,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,-1.318341948,0.695187179,-0.528952822,-0.462111644,-0.165670825,-0.819586165,1.754825563,1.586704382,0.819253883,2.731353019,0.742175254,1.007745665,-3.829832462,0.164380569,0.615024121,0.305118526,-2.218210556,0.21114957,0.54970322,-1.119930001,,,,,,,,,,,,,,,,,,,,,-0.134349067,-0.829560245,-1.316764736,1.10718139,-0.738448022,-0.683646225,0.163324222,-1.463337547,-1.494266363,-0.224632606,-0.283962105,1.136638091,-0.5272441,0.218751031,0.054175574,-0.302316895,-0.012780555,-1.065601622,-1.808019746,-2.06052019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9/14/22 13:10,9/14/22 13:15,0,100,282,1,9/14/22 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,30,3,40,3,50,3,50,3,40,2,30,5,20,5,70,3,10,5,50,5,40,5,40,1,50,2,70,3,40,2,85,3,40,5,0,6,0,6,2,5,5,4,5,5,1,4,4,4,2,3,5,2,4,3,4,3,1,1,6,1,1,,,,,,43,1,,,,,,,,,5,,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,-1.318341948,-0.86093724,0.213155298,-1.278032705,0.419778883,-0.646952921,-0.448800361,-0.950369812,0.32677113,-0.65273673,-0.419942963,-0.911922792,-0.698763876,0.164380569,0.849340832,-1.035171598,2.006514113,-0.389618901,-1.525541352,-1.119930001,,,,,,,,,,,,,,,,,,,,,-0.134349067,0.914789038,0.144725494,-0.973867713,1.142909179,0.315779447,0.163324222,1.43024106,-0.252751415,0.464989494,0.45482066,0.3989047,-0.5272441,-0.503362588,-0.585512936,-0.302316895,-0.012780555,0.755213024,1.216841628,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9/14/22 13:09,9/14/22 13:15,0,100,392,1,9/14/22 13:15,50,3,40,4,50,2,45,6,45,4,45,3,40,3,50,2,60,2,40,4,84,6,50,3,75,6,60,4,70,5,40,2,60,5,70,5,40,4,50,1,5,2,5,1,3,4,7,5,2,4,1,2,1,3,1,5,2,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,,,,,34,,1,,,,,,,,3,,0,0.808262325,1.457035338,-0.888936152,-0.7184936,0,0.887837842,-0.465583765,-0.789231155,0,-0.789231155,0.41387424,-0.413362885,0.367453212,-0.7184936,-1.295211386,1.177666769,-1.046870566,-0.888936152,0.887837842,-0.563093669,-0.814978008,0.656278225,0.651034281,-0.472046864,0.01180251,0.878631596,0.600566777,0.507918997,0.808262325,0.496482721,0.65180168,0.874216904,1.407898627,-0.607669758,0.488669619,0.630193942,0.225500338,-0.33741018,,,,,,,,,,,,,,,,,,,,,-0.465583765,-1.807622345,0.013941361,1.037255593,0.192725787,0.654177502,0.620231142,-0.5585146,0.275829516,0.016165687,1.457035338,-0.549954194,0.729058125,1.067600856,1.112178609,0.106315788,1.189087663,0.800167205,0.726472704,-0.76077309,,,,,,,,,,,,,,,,,,,,,-0.578727908,-0.171320919,0.125471094,-0.111535791,0.500554319,1.606860851,1.017860698,-0.904813172,0.724463414,-0.01239298,-0.011361903,0.010100006,-0.58338944,-0.922053995,0.680728259,-0.605123959,0.419619522,-0.581522031,-0.308802438,0.274505651,-0.010491678,-0.551345884,0.007320284,-0.006507265,-0.781047389,0.496483819,-0.490728574,0.43622637,-0.533865519,-0.245194829,0.165654044,-0.147255868,-0.451507559,-0.014370263,0.008210859,-0.00729893,-0.579410077,-0.648086124,0.47520131,-0.422423624
21,9/14/22 13:11,9/14/22 13:16,0,100,266,1,9/14/22 13:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,51,3,37,4,95,6,33,4,50,2,30,4,24,5,50,4,4,6,84,6,57,5,59,6,61,4,40,5,71,2,57,5,51,2,37,5,28,6,2,4,4,2,5,5,5,5,3,2,2,2,2,2,4,3,4,3,4,3,1,2,,1,,,,,23,1,,,,,,,,,3,,0,,,-1.358965911,,,,,,,,,,,,,,,-1.358965911,,,,,,,,,,,,,,,,,,,,,2.246099778,0.7729934,0.064733674,1.01674528,-0.824301748,0.216213297,-0.448800361,-0.683309371,-0.658194377,-0.965114245,2.049558249,-0.02991296,0.909082155,0.711290106,-0.556559431,1.273105839,-0.068789233,0.271226417,0.010139631,0.153135099,,,,,,,,,,,,,,,,,,,,,0.663994427,0.914789038,0.875470608,1.10718139,2.083587779,0.315779447,-0.585041989,1.43024106,0.36800606,1.154611594,1.193603426,0.3989047,4.468556475,0.94086465,0.693864085,-0.302316895,1.556671658,-1.065601622,0.460626284,1.067964965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9/14/22 13:06,9/14/22 13:16,0,100,616,1,9/14/22 13:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,50,1,25,4,50,4,50,1,50,1,25,5,20,5,75,5,15,5,50,5,50,3,50,1,50,4,25,5,50,1,75,4,50,5,10,5,10,5,4,5,4,5,5,5,1,4,1,5,1,4,5,5,1,4,5,4,1,1,6,3,1,,,,,,61,1,,,,,,,,,3,The results of this study would be very interesting.,1,,,0.991182885,,,,,,,,,,,,,,,0.991182885,,,,,,,,,,,,,,,,,,,,,0.760915726,0.695187179,-0.528952822,-1.278032705,0.419778883,0.216213297,-0.724253602,-0.950369812,0.573012506,-0.392422134,-0.419942963,-0.393093479,0.147470877,0.164380569,-1.259509562,-0.290565973,1.265334346,0.21114957,-1.110492437,-0.665263893,,,,,,,,,,,,,,,,,,,,,-0.932692561,-0.829560245,0.875470608,-0.280184678,-0.738448022,-0.683646225,0.163324222,1.43024106,0.988763534,0.464989494,0.45482066,-1.076562082,-0.5272441,0.94086465,0.693864085,-1.116450991,0.771945551,0.755213024,0.460626284,0.442267934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9/14/22 13:10,9/14/22 13:17,0,100,411,1,9/14/22 13:17,21,2,49,4,66,2,25,2,12,3,42,2,20,2,9,2,49,3,30,2,70,3,49,3,72,5,38,3,49,4,30,2,45,2,52,4,29,2,76,4,5,2,5,4,5,5,5,5,4,5,4,4,4,4,4,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,32,1,,,,,,,,,6,Clear instructions.,0,-0.040825295,-0.523421786,-0.888936152,0.03629108,1,-0.944899984,-1.199590822,0.839955755,1,0.839955755,1.066359649,1.133493348,-1.007603215,0.03629108,0.465288548,0.021368849,-0.018995542,-0.888936152,-0.944899984,0.049262412,0.332956827,-0.549011353,-1.178788366,-0.664816662,-1.286473594,-1.389838689,-0.440926322,-0.056638449,-0.040825295,0.425589393,0.464446592,-0.856900635,-0.097928667,-1.422997397,-0.458625941,-0.142203305,-0.49351997,1.467352396,,,,,,,,,,,,,,,,,,,,,-1.199590822,-1.807622345,0.013941361,-2.327699559,-0.434140193,-0.167533263,-0.175002978,-0.5585146,1.290488095,-1.411033503,-0.523421786,-0.549954194,-0.004749564,0.332882227,0.377855553,0.106315788,-1.069691566,0.167810002,-0.601811707,1.910577874,,,,,,,,,,,,,,,,,,,,,1.047867593,0.385922913,0.511759409,-0.454921439,-0.043791139,1.606860851,-0.089047837,0.079157841,-0.295977361,-0.01239298,0.004641871,-0.004126327,0.488036039,2.069176288,1.277933484,-1.136001273,0.590979565,0.148926374,0.111378905,-0.099008735,1.143592886,0.155566474,0.22513671,-0.20013216,1.235477855,0.496483819,0.776245199,-0.69003242,0.391955348,-1.147161521,-0.56901017,0.50581371,0.050347965,1.254318692,0.07991875,-0.071042666,-0.412863366,0.004222059,-0.002205919,0.001960921
24,9/14/22 13:01,9/14/22 13:19,0,100,1079,1,9/14/22 13:19,20,5,52,6,60,2,40,5,50,2,59,2,38,1,20,4,45,1,23,5,82,5,50,5,70,6,50,2,59,3,47,1,50,1,53,2,47,1,50,1,4,3,4,3,4,4,5,5,5,4,3,2,3,5,2,4,5,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,,,,,,48,,,1,,,,,,,6,,1,0.686964093,0.796882963,0.521153126,0.358013485,1,-1.00809784,1.00243035,-0.52537334,0,-0.52537334,0.52241971,-1.010547871,-0.526650182,0.358013485,0.415298047,0.547429982,0.285294847,0.521153126,-1.00809784,0.253381106,-0.097518736,0.35495583,0.928280136,0.42754553,-0.1180251,-0.78122471,-0.819651085,-0.451828662,0.686964093,0.496482721,0.339543201,0.087345295,0.61913195,-0.036940411,-0.142860754,-0.099292347,0.683058715,-0.33741018,,,,,,,,,,,,,,,,,,,,,1.00243035,0.574276608,0.013941361,0.196016805,-1.061006173,-0.167533263,-0.970237097,0.758897701,-0.738829062,0.729765281,0.796882963,0.752236197,0.729058125,-0.401836402,-0.356467503,-0.73603238,-1.822617976,-1.096904404,-1.265953912,-0.76077309,,,,,,,,,,,,,,,,,,,,,0.483776095,-0.552946683,-0.984910955,-0.513289423,0.132050355,0.29928605,0.145510842,0.07583343,-0.050822194,0.007265584,-0.001359544,-0.000708531,0.184986341,0.102154771,0.069577308,0.036260431,0.222816689,-0.087310484,-0.071628098,-0.037329207,-0.06150915,-0.505642096,0.114512331,0.059678459,-0.4071377,0.395501909,-0.592869636,-0.308975864,-0.427163725,-0.385043075,0.605582043,0.315600974,-0.235471919,0.380319457,-0.32972887,-0.171839231,0.176954,0.379950921,0.247546729,0.129009752
